date,price,total_volume,market_cap
2022-07-11,0.018714295902154884,6079.028740788956,0.0
2022-07-12,0.019118588627383543,6543.528334794178,0.0
2022-07-13,0.018718167390863384,6512.983161562457,0.0
2022-07-14,0.018946889484489315,6605.16665666403,0.0
2022-07-15,0.01867246548522529,6493.717346607844,0.0
2022-07-16,0.018593653857756166,6774.084226353908,0.0
2022-07-17,0.018388602790297796,6498.196266318262,0.0
2022-07-18,0.01860222585653556,7590.051360533562,0.0
2022-07-19,0.018705080452970934,7889.7187622011015,0.0
2022-07-20,0.01953422095568095,6888.0319743781,0.0
2022-07-21,0.020350798385242487,8132.356697212801,0.0
2022-07-22,0.02054442565848886,7583.62835281456,0.0
2022-07-23,0.01912428994633951,7033.613399668615,0.0
2022-07-24,0.01810091342231084,6670.584273189433,0.0
2022-07-25,0.016329742012784636,6070.6183351722175,0.0
2022-07-26,0.016577643205266092,6035.368352847945,0.0
2022-07-27,0.019153714570808205,6680.666626398542,0.0
2022-07-28,0.014455271631237276,5151.482972310553,0.0
2022-07-29,0.01676772255518965,5274.53495667427,0.0
2022-07-30,0.013463833877237501,5368.385069600579,0.0
2022-07-31,0.011670381482359913,3832.2305927590082,0.0
2022-08-01,0.012019980423623263,4089.796175541339,0.0
2022-08-02,0.014552614257386744,5262.532375631878,0.0
2022-08-03,0.010709379170005761,3925.881698967807,0.0
2022-08-04,0.014020649502230182,4569.989484542391,0.0
2022-08-05,0.014333047972181727,4364.144076218898,0.0
2022-08-06,0.010990529243167953,3319.457128015972,0.0
2022-08-07,0.010165719138370676,3230.3873064413838,0.0
2022-08-08,0.011203947665544658,3515.76807863131,0.0
2022-08-09,0.013289839609806401,5093.439874244707,0.0
2022-08-10,0.014406403783548105,4668.190863253112,0.0
2022-08-11,0.01610634844576032,5085.737202900105,0.0
2022-08-12,0.014810975400860626,5615.092709157832,0.0
2022-08-13,0.014662960891412282,4713.237955050093,0.0
2022-08-14,0.014253266016262683,4540.322586808335,0.0
2022-08-15,0.014532159721586502,4635.8260897640075,0.0
2022-08-16,0.013995399896931854,3163.1279016433655,0.0
2022-08-17,0.013930753514964672,4161.722619927989,0.0
2022-08-18,0.013854411638597828,4341.792915817607,0.0
2022-08-19,0.015465254027135224,5293.900280350839,0.0
2022-08-20,0.015152040501853032,4820.291068140791,0.0
2022-08-21,0.015012280408180577,4559.813687795124,0.0
2022-08-22,0.014521765951019575,4683.030926589237,0.0
2022-08-23,0.014147277640360558,4486.292020642596,0.0
